"date","close","volume","open","high","low"

"2017/09/01","75.4200","3831839.0000","75.5900","76.0000","75.2600"
"2017/08/31","75.3000","6158720.0000","74.1100","75.4000","73.9201"
"2017/08/30","73.9200","3181525.0000","73.6210","74.1800","73.5800"
"2017/08/29","73.8900","3390632.0000","72.7800","73.9000","72.7800"
"2017/08/28","73.3200","4562062.0000","72.6700","73.5700","72.5600"
"2017/08/25","72.4800","3855510.0000","72.2200","72.7800","72.2100"
"2017/08/24","72.1100","4081142.0000","71.7200","72.3100","71.4000"
"2017/08/23","71.5200","3066196.0000","71.2900","71.9000","71.2700"
"2017/08/22","71.7500","3582468.0000","70.9100","71.8800","70.7600"
"2017/08/21","70.7000","4592666.0000","69.9200","70.8250","69.9100"
"2017/08/18","69.9600","4015967.0000","69.5200","70.4401","69.4700"
"2017/08/17","69.8500","4972094.0000","70.6000","70.6800","69.8300"
"2017/08/16","70.4200","4751583.0000","70.4900","70.7500","70.1050"
"2017/08/15","70.3400","3718888.0000","71.0800","71.1400","70.2801"
"2017/08/14","70.8200","2644193.0000","71.2300","71.2900","70.7000"
"2017/08/11","70.6300","3240755.0000","70.7400","71.0100","70.4300"
"2017/08/10","70.4400","5912981.0000","72.0100","72.1900","70.3900"
"2017/08/09","72.0200","4536114.0000","71.2600","72.1400","71.0999"
"2017/08/08","71.4700","4358718.0000","71.3300","71.9100","71.0100"
"2017/08/07","71.2200","3547071.0000","70.9400","71.2300","70.6400"
"2017/08/04","70.9900","4731898.0000","71.1700","71.3700","70.3500"
"2017/08/03","70.9900","4400108.0000","70.6100","71.0100","70.3600"
"2017/08/02","70.7100","4911442.0000","70.2500","70.7400","69.9300"
"2017/08/01","70.3800","6652207.0000","70.0300","70.8400","69.8500"
"2017/07/31","69.9100","7758110.0000","70.5200","70.5800","69.8300"
"2017/07/28","70.4400","8012151.0000","71.6400","72.4400","69.3800"
"2017/07/27","71.7300","7385218.0000","72.7800","72.8017","70.8800"
"2017/07/26","72.5900","4868716.0000","72.3700","72.6896","71.9500"
"2017/07/25","72.5200","6353994.0000","74.4000","74.5500","72.4700"
"2017/07/24","73.9100","5495335.0000","74.6300","74.7500","73.8375"
"2017/07/21","74.6300","4961484.0000","73.9800","75.0400","73.8500"
"2017/07/20","74.0100","5302652.0000","72.9900","74.2200","72.9450"
"2017/07/19","72.7700","3904137.0000","72.4800","72.7700","72.0200"
"2017/07/18","72.2300","5248072.0000","72.6300","72.8600","71.7500"
"2017/07/17","72.7000","3461573.0000","73.1000","73.4700","72.6900"
"2017/07/14","73.1100","4335669.0000","72.6200","73.2300","72.5100"
"2017/07/13","72.6300","5189386.0000","71.9400","72.8950","71.6700"
"2017/07/12","71.8800","4860230.0000","71.5100","72.1300","71.3000"
"2017/07/11","71.8400","3535089.0000","71.8900","72.1700","71.3300"
"2017/07/10","71.8300","3151986.0000","71.8000","72.2250","71.5789"
"2017/07/07","72.0300","4191532.0000","72.1100","72.1100","71.6300"
"2017/07/06","71.7300","4364168.0000","72.2400","72.4500","71.4100"
"2017/07/05","72.4800","4751870.0000","72.4800","72.7400","71.9900"
"2017/07/03","72.4200","2570706.0000","72.7600","72.9900","72.3700"
"2017/06/30","72.5100","4728949.0000","72.5700","72.8200","72.2100"
"2017/06/29","72.4800","4444020.0000","73.1500","73.1700","71.9100"
"2017/06/28","72.9200","4196191.0000","72.7200","73.5400","72.5800"
"2017/06/27","72.3900","4485422.0000","72.7000","73.0600","72.2500"
"2017/06/26","72.7400","4019151.0000","72.7900","72.9450","72.4100"
"2017/06/23","72.6400","7064455.0000","73.2000","73.4900","72.2600"
"2017/06/22","73.1800","9997769.0000","71.4900","73.6700","71.4100"
"2017/06/21","71.3400","6089166.0000","71.1100","71.7000","71.0500"
"2017/06/20","71.2200","6535119.0000","71.4400","71.8100","71.1600"
"2017/06/19","71.3400","6396250.0000","71.1100","71.5900","70.9400"
"2017/06/16","71.0500","9024744.0000","70.8000","71.1200","70.4900"
"2017/06/15","70.6000","4682595.0000","70.3410","70.6500","69.8800"
"2017/06/14","70.5200","6623900.0000","69.4800","70.7900","69.3700"
"2017/06/13","69.6700","5235766.0000","69.6200","70.0300","69.4200"
"2017/06/12","69.5300","6059422.0000","69.7900","69.9000","68.8900"
"2017/06/09","69.6700","6159415.0000","68.8000","69.8300","68.7201"
