"date","close","volume","open","high","low"

"2017/09/01","55.7900","571268.0000","55.8700","56.0400","55.7367"
"2017/08/31","55.6900","714602.0000","55.3300","55.7900","55.2300"
"2017/08/30","55.0700","629352.0000","54.3700","55.0900","54.2900"
"2017/08/29","54.3300","852890.0000","53.9000","54.5100","53.6200"
"2017/08/28","54.1700","502191.0000","54.0900","54.1900","53.8700"
"2017/08/25","53.9000","680895.0000","53.8200","54.0500","53.6100"
"2017/08/24","53.4600","987801.0000","54.2400","54.4000","53.4200"
"2017/08/23","54.2100","920960.0000","54.1600","54.2500","53.8100"
"2017/08/22","54.4200","410730.0000","53.8900","54.4500","53.7300"
"2017/08/21","53.7500","600955.0000","53.8900","53.9500","53.5200"
"2017/08/18","53.9300","966018.0000","54.1100","54.5500","53.7500"
"2017/08/17","54.0200","808725.0000","54.7400","54.9000","53.9000"
"2017/08/16","54.8200","845638.0000","54.4800","55.0400","54.3100"
"2017/08/15","54.3400","886847.0000","54.1600","54.5600","54.0300"
"2017/08/14","54.1300","588718.0000","54.1300","54.2600","53.9300"
"2017/08/11","53.6800","900223.0000","53.5300","54.3300","53.5300"
"2017/08/10","53.5400","996903.0000","53.7000","54.0600","53.5200"
"2017/08/09","54.0300","1269083.0000","54.2900","54.4700","53.7900"
"2017/08/08","54.4000","634623.0000","54.5100","55.0200","54.3300"
"2017/08/07","54.5500","1311652.0000","54.8000","55.2000","54.4200"
"2017/08/04","54.9300","712980.0000","54.4200","54.9900","54.3000"
"2017/08/03","54.2600","776431.0000","54.4000","54.4500","53.8100"
"2017/08/02","54.4300","1023858.0000","53.7200","54.4600","53.5600"
"2017/08/01","53.7400","960883.0000","53.8000","53.9900","53.2310"
"2017/07/31","53.5500","2119361.0000","54.4700","54.7100","53.4300"
"2017/07/28","54.2900","1596940.0000","53.9200","54.3500","53.3100"
"2017/07/27","53.9100","1715485.0000","54.2800","54.4750","53.5536"
"2017/07/26","54.1900","2902189.0000","54.6600","55.9500","53.6500"
"2017/07/25","55.0100","32469880.0000","55.6400","56.1999","55.0100"
"2017/07/24","55.2900","1602912.0000","55.9400","55.9400","54.9600"
"2017/07/21","55.9400","1250175.0000","56.6100","56.7800","55.7092"
"2017/07/20","56.6700","2404757.0000","57.4500","57.5800","56.3250"
"2017/07/19","57.5800","318817.0000","57.4800","57.7200","57.2650"
"2017/07/18","57.3100","412506.0000","57.4400","57.6899","57.1900"
"2017/07/17","57.6100","204257.0000","57.4000","57.7400","57.1820"
"2017/07/14","57.4400","634531.0000","57.5900","57.7500","57.3008"
"2017/07/13","57.4800","418512.0000","57.6300","57.7100","56.9900"
"2017/07/12","57.4700","500301.0000","57.5600","57.9700","57.2000"
"2017/07/11","57.1400","448250.0000","57.2600","57.3500","56.8800"
"2017/07/10","57.2000","465700.0000","57.1000","57.6100","57.0700"
"2017/07/07","57.2500","408963.0000","56.6500","57.5399","56.4800"
"2017/07/06","56.5800","1091854.0000","56.9700","57.2900","56.3500"
"2017/07/05","57.2000","744921.0000","56.6700","57.3300","56.5500"
"2017/07/03","56.5500","284309.0000","56.6400","57.1000","56.3500"
"2017/06/30","56.3300","690333.0000","55.9400","56.7200","55.8500"
"2017/06/29","55.9500","546774.0000","56.5100","56.6200","55.3200"
"2017/06/28","56.5000","551660.0000","56.3600","56.6400","56.2400"
"2017/06/27","56.2800","601176.0000","56.7500","56.7500","56.1900"
"2017/06/26","56.7500","504885.0000","56.5700","56.8900","56.2452"
"2017/06/23","56.3600","966076.0000","56.2800","56.7550","55.9500"
"2017/06/22","56.2700","899971.0000","56.6900","56.6900","56.0100"
"2017/06/21","56.4500","610269.0000","56.8500","56.9000","56.3600"
"2017/06/20","56.7900","582299.0000","57.3100","57.5800","56.7499"
"2017/06/19","57.5200","512841.0000","57.2300","57.5550","56.8100"
"2017/06/16","56.7400","1877849.0000","56.7500","57.1100","56.3600"
"2017/06/15","56.8000","517358.0000","56.2700","56.8500","56.2700"
"2017/06/14","56.8600","459401.0000","56.9300","57.1300","56.6700"
"2017/06/13","56.8400","795495.0000","56.3400","57.2200","56.1100"
"2017/06/12","56.1200","633207.0000","55.9200","56.1700","55.3100"
