"65.3100","206.4800","41.5100","940.0800","922.9000","193.8800","61.3800","120.8300","146.2500","54.0300","982.0100","180.5300","12.8300","136.8500","80.5900","94.7000","175.7700","113.1600","47.4000","237.9700","81.7700","155.5800","11.2500","58.0800","232.4400","148.3500","129.6200","48.7700","72.0200","109.1800","49.4000","59.6800",
"65.3800","206.4300","41.5700","944.1900","926.7900","196.5200","61.3300","120.6200","145.8500","54.4000","989.8400","181.5600","13.1100","136.0400","81.3700","94.2100","173.6200","115.4100","47.2700","239.7400","81.2400","156.2700","11.3800","58.4300","235.4500","147.8100","129.1300","48.8800","71.4700","109.3900","50.0000","60.1400",
"65.9900","207.4400","41.2800","945.7500","929.3600","197.7600","62.5100","120.5800","147.3000","54.5500","992.2700","180.6300","13.4300","138.3300","81.9900","94.2400","174.0100","123.0800","47.3100","241.2200","81.1000","156.9900","11.1000","57.9400","238.9700","148.4400","129.6800","49.3000","71.2200","109.4900","50.5800","60.8700",
"65.5200","207.6500","41.0900","945.7900","927.9600","199.8700","62.0100","120.6100","147.2200","54.9300","987.5800","180.6400","13.1200","136.6400","81.3200","94.2200","169.3000","119.6000","47.8700","242.6500","81.1600","156.7900","11.0800","57.5000","239.2700","147.7100","130.2000","49.2600","70.9900","111.0100","50.8000","60.1300",
"65.5400","207.6200","41.0900","940.3000","923.6500","200.0000","63.9700","120.7800","146.9200","54.2600","986.9200","180.1800","13.2400","136.7200","80.7600","93.9300","170.4600","118.8000","48.0400","250.3600","80.9700","158.5400","11.1200","57.0000","239.9900","147.7900","130.0200","49.1600","70.9900","110.5300","50.5500","60.3700",
"65.5500","205.4100","40.9500","947.6400","930.3900","200.8100","61.4500","120.5200","148.1100","54.4300","995.8900","180.6700","13.3700","137.9700","80.8500","94.1600","167.9900","119.4500","47.5100","250.1800","81.1600","154.7400","11.0500","56.7300","240.4400","147.1300","128.6200","49.2300","70.7100","114.4800","50.4500","60.2000",
"65.5000","203.1800","40.8300","946.5600","930.8300","200.9500","62.4000","121.0100","148.9200","53.7400","996.1900","185.9800","13.7100","137.7900","81.4700","91.0000","169.4300","117.4300","47.5300","252.2000","80.8900","154.5400","11.2000","56.5300","239.8700","147.3600","129.8600","49.1500","70.3800","114.0500","51.0600","59.9400",
"64.9700","201.1700","40.5300","945.5000","930.5000","202.6500","61.7800","121.2500","142.1500","53.5500","987.7800","185.8300","13.6100","137.3400","81.2400","91.0000","167.2300","115.8000","47.1400","252.3300","79.7500","154.3100","11.1800","56.1000","241.4300","146.4900","128.8200","49.1800","69.9100","112.0100","50.4400","59.7900",
"66.9400","199.7200","40.4700","958.3300","941.5300","204.1100","61.4500","120.4000","143.4900","54.2900","1020.0400","178.6500","13.9500","137.9900","81.4000","90.5000","173.0600","116.5000","46.8900","253.0100","79.3800","155.2900","10.9800","56.1600","241.0500","146.7300","128.4000","49.6100","70.4400","110.2100","50.4900","60.0800",
"73.9600","200.0500","40.7300","952.5100","934.0900","203.3200","61.1700","120.8500","143.6500","53.9100","1046.0000","178.8400","14.1200","133.9200","81.2000","89.6800","157.2600","116.3700","46.0100","254.1600","77.1200","153.9000","11.1000","56.2700","240.7100","146.2000","128.1600","50.1100","71.7300","110.3400","50.0000","59.9100",
"71.7300","199.0300","40.8700","965.3100","947.8000","202.9500","62.6400","120.8200","143.9000","54.1900","1052.8000","181.5900","14.7600","131.0700","78.4900","89.4000","158.6900","117.2000","45.4900","256.1500","77.3500","155.6900","11.1600","56.3400","238.7600","149.7800","129.5100","50.4000","72.5900","106.7000","51.0100","59.7200",
"72.2400","199.3900","40.5500","969.0300","950.7000","206.2500","60.9500","120.1400","145.0400","55.0100","1039.8700","181.4600","14.1100","129.3500","79.1000","90.2100","158.5600","118.8000","53.2800","254.6200","78.0600","156.2500","11.2400","55.8000","242.0700","148.2100","128.9500","50.8300","72.5200","105.2900","50.6100","60.5400",
